date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260123,CE,25300,2026-01-23 11:20:01.448000+05:30,2026-01-23 11:25:01.121000+05:30,97.85,101.4,65,-230.75,62.39,-293.14,MidExit,2026-01
20260123,CE,25300,2026-01-23 11:35:00.882000+05:30,2026-01-23 11:51:24.017000+05:30,93.15,75.85,65,1124.5,61.06,1063.44,MidExit,2026-01
20260123,CE,25300,2026-01-23 12:10:00.562000+05:30,2026-01-23 12:15:02.438000+05:30,70.7,71.5,65,-52.0,58.12,-110.12,MidExit,2026-01
20260123,CE,25300,2026-01-23 13:00:00.062000+05:30,2026-01-23 13:05:04.636000+05:30,71.65,70.95,65,45.5,58.23,-12.73,MidExit,2026-01
20260123,CE,25300,2026-01-23 13:10:01.163000+05:30,2026-01-23 13:25:01.591000+05:30,68.3,52.05,65,1056.25,57.25,999.0,MidExit,2026-01
20260123,PE,25300,2026-01-23 10:05:00.434000+05:30,2026-01-23 10:10:00.315000+05:30,102.3,107.3,65,-325.0,63.12,-388.12,MidExit,2026-01
20260123,PE,25300,2026-01-23 10:30:00.236000+05:30,2026-01-23 10:38:47.231000+05:30,99.1,94.05,65,328.25,62.33,265.92,MidExit,2026-01
20260123,PE,25300,2026-01-23 11:30:00.780000+05:30,2026-01-23 11:35:00.882000+05:30,99.8,112.95,65,-854.75,62.97,-917.72,MidExit,2026-01
20260123,PE,25300,2026-01-23 12:20:00.085000+05:30,2026-01-23 12:25:00.366000+05:30,130.65,138.95,65,-539.5,67.59,-607.09,MidExit,2026-01
20260123,PE,25300,2026-01-23 12:40:00.756000+05:30,2026-01-23 12:47:50.701000+05:30,126.55,122.5,65,263.25,66.59,196.66,MidExit,2026-01
20260123,PE,25300,2026-01-23 12:55:00.582000+05:30,2026-01-23 13:00:00.541000+05:30,116.8,131.95,65,-984.75,65.65,-1050.4,MidExit,2026-01
20260123,PE,25300,2026-01-23 14:10:00.032000+05:30,2026-01-23 14:15:02.312000+05:30,238.65,241.75,65,-201.5,84.09,-285.59,MidExit,2026-01
20260123,PE,25300,2026-01-23 14:30:00.540000+05:30,2026-01-23 14:36:51.774000+05:30,228.2,223.05,65,334.75,82.24,252.51,MidExit,2026-01
20260123,PE,25300,2026-01-23 14:40:00.271000+05:30,2026-01-23 14:45:01.971000+05:30,216.75,213.7,65,198.25,80.53,117.72,MidExit,2026-01
20260127,CE,25100,2026-01-27 10:40:00.396000+05:30,2026-01-27 10:50:00.558000+05:30,87.5,48.0,65,2567.5,59.53,2507.97,MidExit,2026-01
20260127,CE,25100,2026-01-27 12:20:00.716000+05:30,2026-01-27 12:25:00.589000+05:30,69.75,88.75,65,-1235.0,58.51,-1293.51,MidExit,2026-01
20260127,CE,25100,2026-01-27 12:30:00.894000+05:30,2026-01-27 12:35:00.944000+05:30,67.8,67.6,65,13.0,57.65,-44.65,MidExit,2026-01
20260127,CE,25100,2026-01-27 12:40:01.518000+05:30,2026-01-27 12:46:38.318000+05:30,61.15,63.7,65,-165.75,56.7,-222.45,MidExit,2026-01
20260127,PE,25100,2026-01-27 09:50:00.158000+05:30,2026-01-27 09:55:00.215000+05:30,55.05,58.95,65,-253.5,55.8,-309.3,MidExit,2026-01
20260127,PE,25100,2026-01-27 11:20:00.504000+05:30,2026-01-27 11:25:00.557000+05:30,94.0,100.75,65,-438.75,61.89,-500.64,MidExit,2026-01
20260127,PE,25100,2026-01-27 11:30:00.815000+05:30,2026-01-27 11:35:09.774000+05:30,82.65,81.8,65,55.25,59.92,-4.67,MidExit,2026-01
20260127,PE,25100,2026-01-27 11:40:00.051000+05:30,2026-01-27 11:49:25.878000+05:30,66.95,58.3,65,562.25,57.27,504.98,MidExit,2026-01
