date,opt_type,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260211,CE,26000,2026-02-11 13:52:00.751000+05:30,2026-02-11 14:10:39.612000+05:30,94.1,99.25,65,-334.75,61.86,-396.61,Flip,2026-02
20260211,PE,26000,2026-02-11 10:38:01.169000+05:30,2026-02-11 10:53:18.917000+05:30,117.85,123.75,65,-383.5,65.54,-449.04,Flip,2026-02
20260211,PE,26000,2026-02-11 13:42:00.191000+05:30,2026-02-11 13:47:21.939000+05:30,122.2,127.4,65,-338.0,66.19,-404.19,Flip,2026-02
20260212,CE,25900,2026-02-12 11:17:00.687000+05:30,2026-02-12 11:46:36.485000+05:30,93.9,91.95,65,126.75,61.62,65.13,Flip,2026-02
20260212,CE,25900,2026-02-12 13:13:00.286000+05:30,2026-02-12 13:18:21.422000+05:30,87.25,90.3,65,-198.25,60.74,-258.99,Flip,2026-02
20260212,CE,25900,2026-02-12 13:50:00.596000+05:30,2026-02-12 14:20:25.582000+05:30,83.75,85.8,65,-133.25,60.17,-193.42,Flip,2026-02
20260212,PE,25900,2026-02-12 10:21:00.512000+05:30,2026-02-12 10:25:56.478000+05:30,104.65,111.9,65,-471.25,63.55,-534.8,Flip,2026-02
20260212,PE,25900,2026-02-12 12:33:01.250000+05:30,2026-02-12 13:06:32.685000+05:30,119.55,120.3,65,-48.75,65.66,-114.41,Flip,2026-02
20260212,PE,25900,2026-02-12 13:19:00.052000+05:30,2026-02-12 13:20:53.241000+05:30,111.3,121.85,65,-685.75,64.67,-750.42,Flip,2026-02
20260212,PE,25900,2026-02-12 15:04:00.095000+05:30,2026-02-12 15:05:56.082000+05:30,134.05,147.0,65,-841.75,68.25,-910.0,Flip,2026-02
20260213,CE,25600,2026-02-13 11:08:00.998000+05:30,2026-02-13 11:27:22.782000+05:30,85.6,85.8,65,-13.0,60.4,-73.4,Flip,2026-02
20260213,CE,25600,2026-02-13 13:02:00.455000+05:30,2026-02-13 13:11:25.548000+05:30,83.9,87.65,65,-243.75,60.25,-304.0,Flip,2026-02
20260213,PE,25600,2026-02-13 12:27:01.042000+05:30,2026-02-13 12:30:48.582000+05:30,99.75,102.8,65,-198.25,62.67,-260.92,Flip,2026-02
20260216,CE,25450,2026-02-16 11:55:00.030000+05:30,2026-02-16 11:57:17.262000+05:30,118.45,128.2,65,-633.75,65.75,-699.5,Flip,2026-02
20260216,PE,25450,2026-02-16 10:03:00.019000+05:30,2026-02-16 10:27:45.869000+05:30,53.3,52.85,65,29.25,55.41,-26.16,Flip,2026-02
20260217,CE,25600,2026-02-17 10:45:00.056000+05:30,2026-02-17 11:12:17.757000+05:30,81.95,88.75,65,-442.0,60.04,-502.04,Flip,2026-02
20260217,CE,25600,2026-02-17 13:05:01.091000+05:30,2026-02-17 13:07:00.897000+05:30,122.65,139.2,65,-1075.75,66.6,-1142.35,Flip,2026-02
20260218,CE,25700,2026-02-18 10:28:00.824000+05:30,2026-02-18 10:33:25.891000+05:30,126.0,133.85,65,-510.25,66.86,-577.11,Flip,2026-02
20260218,PE,25700,2026-02-18 11:11:00.518000+05:30,2026-02-18 11:12:46.728000+05:30,123.3,130.8,65,-487.5,66.43,-553.93,Flip,2026-02
20260219,CE,25850,2026-02-19 11:14:00.553000+05:30,2026-02-19 12:53:18.907000+05:30,75.1,55.95,65,1244.75,58.22,1186.53,Flip,2026-02
20260220,CE,25450,2026-02-20 12:47:01.134000+05:30,2026-02-20 12:48:57.913000+05:30,242.1,261.1,65,-1235.0,85.09,-1320.09,Flip,2026-02
20260220,CE,25450,2026-02-20 15:08:00.057000+05:30,2026-02-20 15:22:31.689000+05:30,212.85,206.0,65,445.25,79.82,365.43,Flip,2026-02
20260220,PE,25450,2026-02-20 10:41:00.414000+05:30,2026-02-20 11:02:28.517000+05:30,78.0,83.45,65,-354.25,59.39,-413.64,Flip,2026-02
20260220,PE,25450,2026-02-20 14:17:00.683000+05:30,2026-02-20 14:26:27.593000+05:30,64.9,69.15,65,-276.25,57.33,-333.58,Flip,2026-02
20260223,CE,25650,2026-02-23 10:41:01.478000+05:30,2026-02-23 11:01:27.219000+05:30,118.85,117.05,65,117.0,65.47,51.53,Flip,2026-02
20260223,PE,25650,2026-02-23 14:30:00.186000+05:30,2026-02-23 14:44:03.367000+05:30,76.6,74.05,65,165.75,58.94,106.81,Flip,2026-02
20260224,PE,25600,2026-02-24 11:13:00.364000+05:30,2026-02-24 11:34:04.152000+05:30,104.3,113.95,65,-627.25,63.56,-690.81,Flip,2026-02
20260224,PE,25600,2026-02-24 14:12:01.471000+05:30,2026-02-24 14:17:20.331000+05:30,167.5,188.0,65,-1332.5,73.63,-1406.13,Flip,2026-02
20260225,CE,25550,2026-02-25 11:14:00.654000+05:30,2026-02-25 11:45:09.855000+05:30,195.35,193.7,65,107.25,77.27,29.98,Flip,2026-02
20260225,PE,25550,2026-02-25 15:03:00.346000+05:30,2026-02-25 15:10:56.667000+05:30,158.4,173.0,65,-949.0,72.05,-1021.05,Flip,2026-02
