date,opt_type,direction,strike,entry_time,exit_time,opt_entry,opt_exit,lot_size,gross_pnl,charges,pnl,exit_reason,month
20260227,PE,SHORT,25400,2026-02-27 13:48:00.227000+05:30,2026-02-27 15:01:00.481000+05:30,141.75,194.95,65,-3458.0,70.62,-3528.62,Flip,2026-02
20260227,PE,LONG,25400,2026-02-27 15:01:00.481000+05:30,2026-02-27 15:25:59.068000+05:30,194.95,227.45,65,2112.5,81.32,2031.18,EOD,2026-02
20260302,CE,SHORT,24850,2026-03-02 10:37:00.577000+05:30,2026-03-02 14:04:00.749000+05:30,64.4,4.1,65,3919.5,55.36,3864.14,Flip,2026-03
20260302,PE,SHORT,24850,2026-03-02 14:04:00.746000+05:30,2026-03-02 15:25:59.232000+05:30,180.0,0.05,65,11696.75,69.68,11627.07,EOD,2026-03
20260304,CE,SHORT,24400,2026-03-04 11:30:00.483000+05:30,2026-03-04 13:01:00.747000+05:30,304.5,326.95,65,-1459.25,94.81,-1554.06,Flip,2026-03
20260304,CE,LONG,24400,2026-03-04 13:01:00.747000+05:30,2026-03-04 15:07:00.028000+05:30,326.95,383.25,65,3659.5,104.64,3554.86,Flip,2026-03
20260304,CE,SHORT,24400,2026-03-04 15:07:00.028000+05:30,2026-03-04 15:25:59.837000+05:30,383.25,357.7,65,1660.75,105.54,1555.21,EOD,2026-03
20260304,PE,SHORT,24400,2026-03-04 10:15:00.684000+05:30,2026-03-04 11:31:00.381000+05:30,292.75,318.1,65,-1647.75,93.08,-1740.83,Flip,2026-03
20260304,PE,LONG,24400,2026-03-04 11:31:00.381000+05:30,2026-03-04 13:08:00.167000+05:30,318.1,280.9,65,-2418.0,91.6,-2509.6,Flip,2026-03
20260304,PE,SHORT,24400,2026-03-04 13:08:00.167000+05:30,2026-03-04 15:10:00.322000+05:30,280.9,283.0,65,-136.5,90.57,-227.07,Flip,2026-03
20260304,PE,LONG,24400,2026-03-04 15:10:00.322000+05:30,2026-03-04 15:25:59.837000+05:30,283.0,284.7,65,110.5,91.05,19.45,EOD,2026-03
20260305,CE,SHORT,24600,2026-03-05 10:27:00.876000+05:30,2026-03-05 10:43:00.191000+05:30,211.5,255.9,65,-2886.0,81.11,-2967.11,Flip,2026-03
20260305,CE,LONG,24600,2026-03-05 10:43:00.191000+05:30,2026-03-05 11:37:01.089000+05:30,255.9,223.55,65,-2102.75,82.62,-2185.37,Flip,2026-03
20260305,CE,SHORT,24600,2026-03-05 11:37:01.089000+05:30,2026-03-05 12:22:00.680000+05:30,223.55,244.1,65,-1335.75,82.27,-1418.02,Flip,2026-03
20260305,CE,LONG,24600,2026-03-05 12:22:00.680000+05:30,2026-03-05 13:52:00.966000+05:30,244.1,219.6,65,-1592.5,81.78,-1674.28,Flip,2026-03
20260305,CE,SHORT,24600,2026-03-05 13:52:00.966000+05:30,2026-03-05 14:37:00.202000+05:30,219.6,228.0,65,-546.0,81.31,-627.31,Flip,2026-03
20260305,CE,LONG,24600,2026-03-05 14:37:00.202000+05:30,2026-03-05 15:25:59.736000+05:30,228.0,291.55,65,4130.75,90.29,4040.46,EOD,2026-03
20260305,PE,SHORT,24600,2026-03-05 10:40:00.538000+05:30,2026-03-05 11:37:01.089000+05:30,214.75,228.1,65,-867.75,80.7,-948.45,Flip,2026-03
20260305,PE,LONG,24600,2026-03-05 11:37:01.089000+05:30,2026-03-05 12:21:00.575000+05:30,228.1,210.9,65,-1118.0,80.22,-1198.22,Flip,2026-03
20260305,PE,SHORT,24600,2026-03-05 12:21:00.575000+05:30,2026-03-05 13:42:00.932000+05:30,210.9,219.95,65,-588.25,79.98,-668.23,Flip,2026-03
20260305,PE,LONG,24600,2026-03-05 13:42:00.932000+05:30,2026-03-05 14:29:00.284000+05:30,219.95,205.9,65,-913.25,79.36,-992.61,Flip,2026-03
20260305,PE,SHORT,24600,2026-03-05 14:29:00.284000+05:30,2026-03-05 15:15:00.474000+05:30,205.9,172.7,65,2158.0,77.97,2080.03,Flip,2026-03
20260305,PE,LONG,24600,2026-03-05 15:15:00.474000+05:30,2026-03-05 15:25:59.735000+05:30,172.7,169.15,65,-230.75,73.39,-304.14,EOD,2026-03
20260306,CE,SHORT,24600,2026-03-06 10:49:00.253000+05:30,2026-03-06 13:38:00.358000+05:30,215.25,226.65,65,-741.0,80.72,-821.72,Flip,2026-03
20260306,CE,LONG,24600,2026-03-06 13:38:00.358000+05:30,2026-03-06 14:43:00.606000+05:30,226.65,192.75,65,-2203.5,77.91,-2281.41,Flip,2026-03
20260306,CE,SHORT,24600,2026-03-06 14:43:00.606000+05:30,2026-03-06 15:25:59.832000+05:30,192.75,151.55,65,2678.0,75.71,2602.29,EOD,2026-03
20260309,CE,SHORT,23900,2026-03-09 10:26:00.985000+05:30,2026-03-09 10:52:01.071000+05:30,148.4,188.7,65,-2619.5,71.26,-2690.76,Flip,2026-03
20260309,CE,LONG,23900,2026-03-09 10:52:01.071000+05:30,2026-03-09 15:25:59.522000+05:30,188.7,262.15,65,4774.25,85.47,4688.78,EOD,2026-03
20260309,PE,SHORT,23900,2026-03-09 10:52:01.072000+05:30,2026-03-09 15:25:59.521000+05:30,201.6,141.8,65,3887.0,76.53,3810.47,EOD,2026-03
20260310,CE,SHORT,24200,2026-03-10 11:57:00.396000+05:30,2026-03-10 12:55:00.496000+05:30,56.75,68.5,65,-763.75,56.29,-820.04,Flip,2026-03
20260310,CE,LONG,24200,2026-03-10 12:55:00.496000+05:30,2026-03-10 14:42:00.529000+05:30,68.5,34.1,65,-2236.0,53.47,-2289.47,Flip,2026-03
20260310,PE,SHORT,24200,2026-03-10 10:18:00.661000+05:30,2026-03-10 11:51:00.341000+05:30,73.85,58.45,65,1001.0,58.14,942.86,Flip,2026-03
20260310,PE,LONG,24200,2026-03-10 11:51:00.341000+05:30,2026-03-10 13:02:01.114000+05:30,58.45,33.45,65,-1625.0,53.09,-1678.09,Flip,2026-03
20260311,CE,SHORT,24250,2026-03-11 10:43:00.007000+05:30,2026-03-11 13:31:00.416000+05:30,206.9,191.95,65,971.75,78.66,893.09,Flip,2026-03
20260311,CE,LONG,24250,2026-03-11 13:31:00.416000+05:30,2026-03-11 14:19:00.631000+05:30,191.95,161.35,65,-1989.0,72.98,-2061.98,Flip,2026-03
20260311,CE,SHORT,24250,2026-03-11 14:19:00.631000+05:30,2026-03-11 15:25:59.049000+05:30,161.35,132.0,65,1907.75,71.22,1836.53,EOD,2026-03
20260311,PE,SHORT,24250,2026-03-11 13:31:00.416000+05:30,2026-03-11 14:25:00.614000+05:30,415.65,484.0,65,-4442.75,113.29,-4556.04,Flip,2026-03
20260311,PE,LONG,24250,2026-03-11 14:25:00.614000+05:30,2026-03-11 14:30:00.296000+05:30,484.0,421.2,65,-4082.0,113.99,-4195.99,Flip,2026-03
20260311,PE,SHORT,24250,2026-03-11 14:30:00.296000+05:30,2026-03-11 15:25:59.212000+05:30,421.2,495.7,65,-4842.5,114.33,-4956.83,EOD,2026-03
20260312,CE,SHORT,23600,2026-03-12 10:15:01.177000+05:30,2026-03-12 10:38:00.990000+05:30,298.75,357.0,65,-3786.25,94.97,-3881.22,Flip,2026-03
20260312,CE,LONG,23600,2026-03-12 10:38:00.990000+05:30,2026-03-12 13:02:01.352000+05:30,357.0,311.75,65,-2941.25,96.6,-3037.85,Flip,2026-03
20260312,CE,SHORT,23600,2026-03-12 13:02:01.352000+05:30,2026-03-12 13:25:00.538000+05:30,311.75,342.95,65,-2028.0,96.18,-2124.18,Flip,2026-03
20260312,CE,LONG,23600,2026-03-12 13:25:00.538000+05:30,2026-03-12 14:09:00.508000+05:30,342.95,338.2,65,-308.75,99.49,-408.24,Flip,2026-03
20260312,CE,SHORT,23600,2026-03-12 14:09:00.508000+05:30,2026-03-12 15:25:59.363000+05:30,338.2,283.0,65,3588.0,97.73,3490.27,EOD,2026-03
20260312,PE,SHORT,23600,2026-03-12 10:35:00.327000+05:30,2026-03-12 11:22:00.527000+05:30,227.2,230.1,65,-188.5,82.32,-270.82,Flip,2026-03
20260312,PE,LONG,23600,2026-03-12 11:22:00.527000+05:30,2026-03-12 12:23:00.257000+05:30,230.1,181.8,65,-3139.5,76.65,-3216.15,Flip,2026-03
20260312,PE,SHORT,23600,2026-03-12 12:23:00.257000+05:30,2026-03-12 13:07:01.035000+05:30,181.8,213.65,65,-2070.25,76.17,-2146.42,Flip,2026-03
20260312,PE,LONG,23600,2026-03-12 13:07:01.035000+05:30,2026-03-12 13:25:00.538000+05:30,213.65,175.1,65,-2505.75,75.33,-2581.08,Flip,2026-03
20260312,PE,SHORT,23600,2026-03-12 13:25:00.538000+05:30,2026-03-12 14:00:00.076000+05:30,175.1,178.65,65,-230.75,74.3,-305.05,Flip,2026-03
20260312,PE,LONG,23600,2026-03-12 14:00:00.076000+05:30,2026-03-12 15:25:59.806000+05:30,178.65,222.5,65,2850.25,80.22,2770.03,EOD,2026-03
20260313,CE,SHORT,23450,2026-03-13 09:56:01.240000+05:30,2026-03-13 11:33:01.464000+05:30,205.05,216.7,65,-757.25,79.16,-836.41,Flip,2026-03
20260313,CE,LONG,23450,2026-03-13 11:33:01.464000+05:30,2026-03-13 12:02:00.055000+05:30,216.7,189.2,65,-1787.5,77.18,-1864.68,Flip,2026-03
20260313,CE,SHORT,23450,2026-03-13 12:02:00.055000+05:30,2026-03-13 14:20:00.354000+05:30,189.2,153.0,65,2353.0,75.31,2277.69,Flip,2026-03
20260313,CE,LONG,23450,2026-03-13 14:20:00.354000+05:30,2026-03-13 15:04:00.293000+05:30,153.0,122.75,65,-1966.25,67.01,-2033.26,Flip,2026-03
20260313,CE,SHORT,23450,2026-03-13 15:04:00.293000+05:30,2026-03-13 15:25:59.803000+05:30,122.75,128.3,65,-360.75,66.29,-427.04,EOD,2026-03
20260313,PE,SHORT,23450,2026-03-13 11:34:00.098000+05:30,2026-03-13 12:09:00.345000+05:30,253.85,288.9,65,-2278.25,87.37,-2365.62,Flip,2026-03
20260313,PE,LONG,23450,2026-03-13 12:09:00.345000+05:30,2026-03-13 14:15:00.078000+05:30,288.9,385.6,65,6285.5,103.82,6181.68,Flip,2026-03
20260313,PE,SHORT,23450,2026-03-13 14:15:00.078000+05:30,2026-03-13 14:56:01.629000+05:30,385.6,419.25,65,-2187.25,107.64,-2294.89,Flip,2026-03
20260313,PE,LONG,23450,2026-03-13 14:56:01.629000+05:30,2026-03-13 15:25:59.804000+05:30,419.25,410.8,65,-549.25,110.79,-660.04,EOD,2026-03
20260316,CE,SHORT,23150,2026-03-16 10:17:00.877000+05:30,2026-03-16 11:11:00.841000+05:30,175.0,147.35,65,1797.25,73.37,1723.88,Flip,2026-03
20260316,CE,LONG,23150,2026-03-16 11:11:00.841000+05:30,2026-03-16 12:49:00.127000+05:30,147.35,150.05,65,175.5,70.26,105.24,Flip,2026-03
20260316,CE,SHORT,23150,2026-03-16 12:49:00.127000+05:30,2026-03-16 14:19:00.733000+05:30,150.05,196.3,65,-3006.25,71.69,-3077.94,Flip,2026-03
20260316,CE,LONG,23150,2026-03-16 14:19:00.733000+05:30,2026-03-16 15:25:59.424000+05:30,196.3,274.5,65,5083.0,87.23,4995.77,EOD,2026-03
20260316,PE,SHORT,23150,2026-03-16 11:10:00.921000+05:30,2026-03-16 12:49:00.126000+05:30,200.8,190.15,65,692.25,77.85,614.4,Flip,2026-03
20260316,PE,LONG,23150,2026-03-16 12:49:00.126000+05:30,2026-03-16 14:12:00.339000+05:30,190.15,146.6,65,-2830.75,71.08,-2901.83,Flip,2026-03
20260316,PE,SHORT,23150,2026-03-16 14:12:00.339000+05:30,2026-03-16 15:25:59.424000+05:30,146.6,80.45,65,4299.75,67.86,4231.89,EOD,2026-03
20260317,CE,SHORT,23400,2026-03-17 10:34:00.315000+05:30,2026-03-17 12:46:00.277000+05:30,108.95,94.45,65,942.5,63.57,878.93,Flip,2026-03
20260317,CE,LONG,23400,2026-03-17 12:46:00.277000+05:30,2026-03-17 15:25:59.245000+05:30,94.45,180.95,65,5622.5,72.56,5549.94,EOD,2026-03
20260318,CE,SHORT,23650,2026-03-18 14:34:00.847000+05:30,2026-03-18 15:25:59.442000+05:30,301.05,273.55,65,1787.5,92.81,1694.69,EOD,2026-03
20260318,PE,SHORT,23650,2026-03-18 10:25:00.091000+05:30,2026-03-18 14:34:00.847000+05:30,189.95,158.0,65,2076.75,75.55,2001.2,Flip,2026-03
20260318,PE,LONG,23650,2026-03-18 14:34:00.847000+05:30,2026-03-18 15:25:59.442000+05:30,158.0,172.7,65,955.5,73.4,882.1,EOD,2026-03
20260320,CE,SHORT,23250,2026-03-20 11:54:00.655000+05:30,2026-03-20 12:46:00.635000+05:30,236.35,229.9,65,419.25,83.45,335.8,Flip,2026-03
20260320,CE,LONG,23250,2026-03-20 12:46:00.635000+05:30,2026-03-20 14:23:00.016000+05:30,229.9,202.65,65,-1771.25,79.25,-1850.5,Flip,2026-03
20260320,CE,SHORT,23250,2026-03-20 14:23:00.016000+05:30,2026-03-20 15:04:00.165000+05:30,202.65,197.0,65,367.25,78.28,288.97,Flip,2026-03
20260320,CE,LONG,23250,2026-03-20 15:04:00.165000+05:30,2026-03-20 15:25:59.462000+05:30,197.0,175.7,65,-1384.5,74.92,-1459.42,EOD,2026-03
20260320,PE,SHORT,23250,2026-03-20 10:47:00.251000+05:30,2026-03-20 11:51:00.766000+05:30,208.1,231.45,65,-1517.75,79.97,-1597.72,Flip,2026-03
20260320,PE,LONG,23250,2026-03-20 11:51:00.766000+05:30,2026-03-20 12:54:00.662000+05:30,231.45,247.9,65,1069.25,84.94,984.31,Flip,2026-03
20260320,PE,SHORT,23250,2026-03-20 12:54:00.662000+05:30,2026-03-20 13:52:01.244000+05:30,247.9,269.1,65,-1378.0,86.05,-1464.05,Flip,2026-03
20260320,PE,LONG,23250,2026-03-20 13:52:01.244000+05:30,2026-03-20 15:04:00.350000+05:30,269.1,278.1,65,585.0,89.82,495.18,Flip,2026-03
20260320,PE,SHORT,23250,2026-03-20 15:04:00.350000+05:30,2026-03-20 15:25:59.464000+05:30,278.1,301.05,65,-1491.75,90.75,-1582.5,EOD,2026-03
20260323,CE,SHORT,22700,2026-03-23 10:16:00.575000+05:30,2026-03-23 13:45:00.413000+05:30,167.0,162.45,65,295.75,72.82,222.93,Flip,2026-03
20260323,CE,LONG,22700,2026-03-23 13:45:00.413000+05:30,2026-03-23 14:32:00.141000+05:30,162.45,137.2,65,-1641.25,69.1,-1710.35,Flip,2026-03
20260323,CE,SHORT,22700,2026-03-23 14:32:00.141000+05:30,2026-03-23 15:25:59.739000+05:30,137.2,110.4,65,1742.0,67.57,1674.43,EOD,2026-03
20260323,PE,SHORT,22700,2026-03-23 13:45:00.414000+05:30,2026-03-23 14:34:00.317000+05:30,288.85,312.75,65,-1553.5,92.44,-1645.94,Flip,2026-03
20260323,PE,LONG,22700,2026-03-23 14:34:00.317000+05:30,2026-03-23 15:25:59.739000+05:30,312.75,314.1,65,87.75,95.59,-7.84,EOD,2026-03
20260324,CE,SHORT,22800,2026-03-24 10:09:00.069000+05:30,2026-03-24 11:35:00.948000+05:30,52.2,56.75,65,-295.75,55.38,-351.13,Flip,2026-03
20260324,CE,LONG,22800,2026-03-24 11:35:00.948000+05:30,2026-03-24 14:22:00.626000+05:30,56.75,126.05,65,4504.5,64.6,4439.9,Flip,2026-03
20260324,CE,SHORT,22800,2026-03-24 14:22:00.626000+05:30,2026-03-24 15:25:59.457000+05:30,126.05,113.15,65,838.5,66.26,772.24,EOD,2026-03
20260324,PE,SHORT,22800,2026-03-24 11:21:01.440000+05:30,2026-03-24 13:50:00.610000+05:30,118.9,15.45,65,6724.25,62.5,6661.75,Flip,2026-03
20260325,CE,SHORT,23200,2026-03-25 11:39:01.407000+05:30,2026-03-25 12:15:01.049000+05:30,378.65,441.3,65,-4072.25,107.42,-4179.67,Flip,2026-03
20260325,CE,LONG,23200,2026-03-25 12:15:01.049000+05:30,2026-03-25 12:55:00.091000+05:30,441.3,396.9,65,-2886.0,109.7,-2995.7,Flip,2026-03
20260325,CE,SHORT,23200,2026-03-25 12:55:00.091000+05:30,2026-03-25 13:52:01.215000+05:30,396.9,438.6,65,-2710.5,109.62,-2820.12,Flip,2026-03
20260325,CE,LONG,23200,2026-03-25 13:52:01.215000+05:30,2026-03-25 14:19:00.228000+05:30,438.6,383.75,65,-3565.25,107.98,-3673.23,Flip,2026-03
20260325,CE,SHORT,23200,2026-03-25 14:19:00.228000+05:30,2026-03-25 15:25:58.836000+05:30,383.75,327.4,65,3662.75,104.72,3558.03,EOD,2026-03
20260325,PE,SHORT,23200,2026-03-25 10:12:01.148000+05:30,2026-03-25 11:39:01.204000+05:30,248.0,234.7,65,864.5,85.05,779.45,Flip,2026-03
20260325,PE,LONG,23200,2026-03-25 11:39:01.204000+05:30,2026-03-25 12:14:01.074000+05:30,234.7,204.0,65,-1995.5,79.55,-2075.05,Flip,2026-03
20260325,PE,SHORT,23200,2026-03-25 12:14:01.074000+05:30,2026-03-25 12:58:00.127000+05:30,204.0,215.3,65,-734.5,78.99,-813.49,Flip,2026-03
20260325,PE,LONG,23200,2026-03-25 12:58:00.127000+05:30,2026-03-25 13:37:01.191000+05:30,215.3,190.35,65,-1621.75,77.28,-1699.03,Flip,2026-03
20260325,PE,SHORT,23200,2026-03-25 13:37:01.191000+05:30,2026-03-25 14:22:00.177000+05:30,190.35,205.9,65,-1010.75,77.01,-1087.76,Flip,2026-03
20260325,PE,LONG,23200,2026-03-25 14:22:00.177000+05:30,2026-03-25 15:25:58.836000+05:30,205.9,238.45,65,2115.75,83.01,2032.74,EOD,2026-03
20260327,CE,SHORT,23050,2026-03-27 10:20:00.239000+05:30,2026-03-27 13:18:00.950000+05:30,209.25,196.45,65,832.0,79.09,752.91,Flip,2026-03
20260327,CE,LONG,23050,2026-03-27 13:18:00.950000+05:30,2026-03-27 14:06:00.040000+05:30,196.45,152.75,65,-2840.5,72.03,-2912.53,Flip,2026-03
20260327,CE,SHORT,23050,2026-03-27 14:06:00.040000+05:30,2026-03-27 15:25:59.287000+05:30,152.75,107.95,65,2912.0,69.44,2842.56,EOD,2026-03
20260327,PE,SHORT,23050,2026-03-27 13:18:00.951000+05:30,2026-03-27 14:11:00.067000+05:30,251.55,304.55,65,-3445.0,87.54,-3532.54,Flip,2026-03
20260327,PE,LONG,23050,2026-03-27 14:11:00.067000+05:30,2026-03-27 15:25:59.504000+05:30,304.55,344.05,65,2567.5,99.09,2468.41,EOD,2026-03
20260330,CE,SHORT,22500,2026-03-30 10:23:00.488000+05:30,2026-03-30 11:38:00.804000+05:30,124.35,99.75,65,1599.0,65.65,1533.35,Flip,2026-03
20260330,CE,LONG,22500,2026-03-30 11:38:00.804000+05:30,2026-03-30 11:47:00.970000+05:30,99.75,58.2,65,-2700.75,57.39,-2758.14,Flip,2026-03
20260330,CE,SHORT,22500,2026-03-30 11:47:00.970000+05:30,2026-03-30 12:03:01.079000+05:30,58.2,93.75,65,-2310.75,57.22,-2367.97,Flip,2026-03
20260330,CE,LONG,22500,2026-03-30 12:03:01.079000+05:30,2026-03-30 13:26:00.038000+05:30,93.75,48.8,65,-2921.75,56.04,-2977.79,Flip,2026-03
20260330,PE,SHORT,22500,2026-03-30 12:03:01.079000+05:30,2026-03-30 13:27:00.138000+05:30,63.95,85.75,65,-1417.0,57.7,-1474.7,Flip,2026-03
20260330,PE,LONG,22500,2026-03-30 13:27:00.138000+05:30,2026-03-30 15:25:59.774000+05:30,85.75,169.2,65,5424.25,70.84,5353.41,EOD,2026-03
20260401,CE,SHORT,22850,2026-04-01 10:25:00.795000+05:30,2026-04-01 11:42:00.522000+05:30,311.9,305.5,65,416.0,95.1,320.9,Flip,2026-04
20260401,CE,LONG,22850,2026-04-01 11:42:00.522000+05:30,2026-04-01 11:51:00.521000+05:30,305.5,274.7,65,-2002.0,90.46,-2092.46,Flip,2026-04
20260401,CE,SHORT,22850,2026-04-01 11:51:00.521000+05:30,2026-04-01 12:04:00.945000+05:30,274.7,317.75,65,-2798.25,90.82,-2889.07,Flip,2026-04
20260401,CE,LONG,22850,2026-04-01 12:04:00.945000+05:30,2026-04-01 13:22:00.252000+05:30,317.75,300.25,65,-1137.5,94.01,-1231.51,Flip,2026-04
20260401,CE,SHORT,22850,2026-04-01 13:22:00.252000+05:30,2026-04-01 15:25:59.949000+05:30,300.25,245.45,65,3562.0,91.89,3470.11,EOD,2026-04
20260401,PE,SHORT,22850,2026-04-01 09:51:01.061000+05:30,2026-04-01 10:24:00.013000+05:30,273.0,299.3,65,-1709.5,90.07,-1799.57,Flip,2026-04
20260401,PE,LONG,22850,2026-04-01 10:24:00.013000+05:30,2026-04-01 11:32:00.392000+05:30,299.3,311.1,65,767.0,94.82,672.18,Flip,2026-04
20260401,PE,SHORT,22850,2026-04-01 11:32:00.392000+05:30,2026-04-01 13:23:00.115000+05:30,311.1,287.6,65,1527.5,94.48,1433.02,Flip,2026-04
20260401,PE,LONG,22850,2026-04-01 13:23:00.115000+05:30,2026-04-01 15:25:59.951000+05:30,287.6,372.0,65,5486.0,102.08,5383.92,EOD,2026-04
20260402,CE,SHORT,22200,2026-04-02 11:25:00.605000+05:30,2026-04-02 11:58:00.143000+05:30,300.2,341.45,65,-2681.25,94.7,-2775.95,Flip,2026-04
20260402,CE,LONG,22200,2026-04-02 11:58:00.143000+05:30,2026-04-02 15:25:59.638000+05:30,341.45,580.0,65,15505.75,129.64,15376.11,EOD,2026-04
20260402,PE,SHORT,22200,2026-04-02 11:58:00.141000+05:30,2026-04-02 15:25:59.449000+05:30,256.95,121.55,65,8801.0,82.85,8718.15,EOD,2026-04
20260406,CE,SHORT,22700,2026-04-06 10:00:00.154000+05:30,2026-04-06 11:48:00.148000+05:30,151.35,178.95,65,-1794.0,71.35,-1865.35,Flip,2026-04
20260406,CE,LONG,22700,2026-04-06 11:48:00.148000+05:30,2026-04-06 15:25:59.829000+05:30,178.95,360.75,65,11817.0,97.49,11719.51,EOD,2026-04
20260406,PE,SHORT,22700,2026-04-06 11:48:00.148000+05:30,2026-04-06 15:25:59.632000+05:30,219.95,92.3,65,8297.25,77.37,8219.88,EOD,2026-04
20260407,CE,SHORT,22750,2026-04-07 10:58:00.101000+05:30,2026-04-07 11:39:00.687000+05:30,148.8,225.55,65,-4988.75,72.39,-5061.14,Flip,2026-04
20260407,CE,LONG,22750,2026-04-07 11:39:00.687000+05:30,2026-04-07 15:25:59.450000+05:30,225.55,373.3,65,9603.75,100.43,9503.32,EOD,2026-04
20260408,CE,SHORT,23850,2026-04-08 10:16:00.204000+05:30,2026-04-08 10:55:00.452000+05:30,244.15,292.8,65,-3162.25,86.27,-3248.52,Flip,2026-04
20260408,CE,LONG,23850,2026-04-08 10:55:00.452000+05:30,2026-04-08 12:31:00.353000+05:30,292.8,269.0,65,-1547.0,89.38,-1636.38,Flip,2026-04
20260408,CE,SHORT,23850,2026-04-08 12:31:00.353000+05:30,2026-04-08 12:56:00.381000+05:30,269.0,286.85,65,-1160.25,89.2,-1249.45,Flip,2026-04
20260408,CE,LONG,23850,2026-04-08 12:56:00.381000+05:30,2026-04-08 15:25:59.208000+05:30,286.85,306.65,65,1287.0,93.9,1193.1,EOD,2026-04
20260408,PE,SHORT,23850,2026-04-08 10:45:00.760000+05:30,2026-04-08 11:56:00.509000+05:30,178.55,172.9,65,367.25,74.57,292.68,Flip,2026-04
20260408,PE,LONG,23850,2026-04-08 11:56:00.509000+05:30,2026-04-08 12:56:00.373000+05:30,172.9,156.95,65,-1036.75,71.87,-1108.62,Flip,2026-04
20260408,PE,SHORT,23850,2026-04-08 12:56:00.373000+05:30,2026-04-08 15:25:59.025000+05:30,156.95,145.75,65,728.0,71.07,656.93,EOD,2026-04
20260409,CE,SHORT,23850,2026-04-09 09:48:00.093000+05:30,2026-04-09 11:56:00.210000+05:30,206.1,233.1,65,-1755.0,79.77,-1834.77,Flip,2026-04
20260409,CE,LONG,23850,2026-04-09 11:56:00.210000+05:30,2026-04-09 12:47:00.476000+05:30,233.1,194.9,65,-2483.0,78.37,-2561.37,Flip,2026-04
20260409,CE,SHORT,23850,2026-04-09 12:47:00.476000+05:30,2026-04-09 15:03:00.218000+05:30,194.9,170.15,65,1608.75,76.53,1532.22,Flip,2026-04
20260409,CE,LONG,23850,2026-04-09 15:03:00.218000+05:30,2026-04-09 15:25:59.851000+05:30,170.15,175.2,65,328.25,74.07,254.18,EOD,2026-04
20260409,PE,SHORT,23850,2026-04-09 11:42:01.027000+05:30,2026-04-09 12:47:00.476000+05:30,184.95,204.35,65,-1261.0,76.29,-1337.29,Flip,2026-04
20260409,PE,LONG,23850,2026-04-09 12:47:00.476000+05:30,2026-04-09 15:03:00.218000+05:30,204.35,217.05,65,825.5,80.29,745.21,Flip,2026-04
20260409,PE,SHORT,23850,2026-04-09 15:03:00.218000+05:30,2026-04-09 15:25:59.853000+05:30,217.05,213.0,65,263.25,80.55,182.7,EOD,2026-04
20260410,CE,SHORT,23900,2026-04-10 11:48:00.749000+05:30,2026-04-10 12:25:00.730000+05:30,187.9,222.75,65,-2265.25,77.19,-2342.44,Flip,2026-04
20260410,CE,LONG,23900,2026-04-10 12:25:00.730000+05:30,2026-04-10 14:16:00.588000+05:30,222.75,183.85,65,-2528.5,76.69,-2605.19,Flip,2026-04
20260410,CE,SHORT,23900,2026-04-10 14:16:00.588000+05:30,2026-04-10 15:05:01.099000+05:30,183.85,223.45,65,-2574.0,76.71,-2650.71,Flip,2026-04
20260410,CE,LONG,23900,2026-04-10 15:05:01.099000+05:30,2026-04-10 15:25:59.911000+05:30,223.45,238.6,65,984.75,83.55,901.2,EOD,2026-04
20260410,PE,SHORT,23900,2026-04-10 10:17:01.249000+05:30,2026-04-10 14:16:00.588000+05:30,106.7,109.0,65,-149.5,63.72,-213.22,Flip,2026-04
20260410,PE,LONG,23900,2026-04-10 14:16:00.588000+05:30,2026-04-10 15:08:00.467000+05:30,109.0,79.45,65,-1920.75,60.32,-1981.07,Flip,2026-04
20260410,PE,SHORT,23900,2026-04-10 15:08:00.467000+05:30,2026-04-10 15:25:58.758000+05:30,79.45,84.15,65,-305.5,59.59,-365.09,EOD,2026-04
