date,pair,width,o1,o2,atm_strike,k1_strike,k2_strike,entry_bar,exit_bar,hold_bars,lot_size,entry_ce_k1,entry_ce_k2,entry_pe_k1,entry_pe_k2,exit_ce_k1,exit_ce_k2,exit_pe_k1,exit_pe_k2,entry_box,exit_box,entry_msp,exit_msp,gross_pnl,charges,net_pnl,exit_reason
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 09:44:00+05:30,2026-04-01 09:50:00+05:30,6,30,1556.0,1504.75,1738.0,1812.85,1594.7,1548.05,1689.1,1743.5,126.1,101.05,26.1,1.05,751.5,658.58,92.92,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 09:52:00+05:30,2026-04-01 10:02:00+05:30,10,30,1618.35,1562.75,1656.7,1730.55,1585.5,1540.4,1664.25,1717.45,129.45,98.3,29.45,-1.7,934.5,654.76,279.74,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:07:00+05:30,2026-04-01 10:08:00+05:30,1,30,1553.2,1522.75,1696.45,1721.9,1557.45,1506.05,1702.55,1750.0,55.9,98.85,-44.1,-1.15,1288.5,652.69,635.81,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:10:00+05:30,2026-04-01 10:13:00+05:30,3,30,1525.55,1499.1,1737.8,1780.0,1511.65,1470.05,1720.55,1781.0,68.65,102.05,-31.35,2.05,1002.0,653.02,348.98,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:24:00+05:30,2026-04-01 10:28:00+05:30,4,30,1410.05,1370.0,1824.25,1862.8,1377.0,1325.4,1889.55,1938.15,78.6,100.2,-21.4,0.2,648.0,651.75,-3.75,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:29:00+05:30,2026-04-01 10:35:00+05:30,6,30,1396.75,1331.3,1860.55,1943.4,1395.15,1352.9,1875.5,1931.9,148.3,98.65,48.3,-1.35,1489.5,655.58,833.92,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:38:00+05:30,2026-04-01 10:42:00+05:30,4,30,1406.9,1346.0,1858.45,1919.75,1390.0,1358.0,1863.9,1931.95,122.2,100.05,22.2,0.05,664.5,654.53,9.97,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 10:48:00+05:30,2026-04-01 10:49:00+05:30,1,30,1428.0,1367.4,1806.35,1871.55,1422.0,1376.2,1829.0,1881.9,125.8,98.7,25.8,-1.3,813.0,651.34,161.66,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 11:03:00+05:30,2026-04-01 11:07:00+05:30,4,30,1407.4,1350.0,1851.95,1922.5,1396.4,1350.0,1872.65,1928.55,127.95,102.3,27.95,2.3,769.5,654.76,114.74,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 11:10:00+05:30,2026-04-01 11:12:00+05:30,2,30,1418.25,1359.0,1825.8,1919.8,1426.45,1372.6,1836.7,1880.1,153.25,97.25,53.25,-2.75,1680.0,653.98,1026.02,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 11:20:00+05:30,2026-04-01 11:24:00+05:30,4,30,1432.0,1383.0,1826.9,1903.05,1467.3,1419.1,1771.8,1826.4,125.15,102.8,25.15,2.8,670.5,652.92,17.58,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 11:37:00+05:30,2026-04-01 12:01:00+05:30,24,30,1507.9,1450.0,1735.0,1801.9,1540.65,1485.85,1686.2,1733.5,124.8,102.1,24.8,2.1,681.0,649.77,31.23,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 12:18:00+05:30,2026-04-01 12:20:00+05:30,2,30,1622.5,1571.3,1586.25,1613.25,1610.0,1552.8,1596.85,1641.35,78.2,101.7,-21.8,1.7,705.0,644.57,60.43,Revert
20260401,"(-1,+0)  w=100",100,-1,0,52100,52000,52100,2026-04-01 12:23:00+05:30,2026-04-01 12:33:00+05:30,10,30,1606.9,1565.6,1606.25,1643.15,1636.0,1580.0,1578.3,1619.5,78.2,97.2,-21.8,-2.8,570.0,645.94,-75.94,Revert
